query,top_name,top_homba_id,score,methods,matched_alias,matched_query,modifier_terms,modifier_match_score,review_flag,rank2_name,rank2_score
Lateral Dorsal Tegmentum,dorsal cell group of medulla tegmentum,HOMBA:AA30451,0.563538,bm25+fuzzy,dorsal cell group of medulla tegmentum,Lateral Dorsal Tegmentum,lateral;dorsal,0.5,modifier_conflict,lateral subdivision of LaD,0.399538
Lateral Dorsal Thalamus,dorsal thalamus,HOMBA:10391,0.903297,bm25+fuzzy,dorsal thalamus,Lateral Dorsal Thalamus,lateral;dorsal,0.5,modifier_conflict,lateral dorsal nucleus of thalamus,0.889352
Lateral hypothalamic area,"lateral hypothalamic area, tuberal part",HOMBA:10494,0.967588,bm25+fuzzy,"lateral hypothalamic area, tuberal part",Lateral hypothalamic area,lateral,1.0,high_confidence,"lateral  hypothalamic area, mammillary part",0.931484
Lateral Lemniscus,lateral lemniscus,HOMBA:12760,1.0,bm25+exact+fuzzy,Lateral Lemniscus,Lateral Lemniscus,lateral,1.0,high_confidence,nuclei of lateral lemniscus,0.946389
Lateral Parabrachial Nucleus,lateral parabrachial nucleus,HOMBA:12482,1.0,bm25+exact+fuzzy,Lateral Parabrachial Nucleus,Lateral Parabrachial Nucleus,lateral,1.0,high_confidence,"lateral parabrachial nucleus, central division",0.9975
"Lateral parietal cortex, inferior",inferior lateral parietal cortex,HOMBA:10225,1.0,bm25+fuzzy,inferior lateral parietal cortex,"Lateral parietal cortex, inferior",lateral,1.0,high_confidence,inferior parietal lobule (gyrus),0.48037
"Lateral parietal cortex, superior",superior medial parietal cortex,HOMBA:10215,0.639812,bm25+fuzzy,posterodorsal parietal cortex superior,"Lateral parietal cortex, superior",lateral,0.0,needs_review,superior parietal lobule (gyrus),0.483278
Lateral Posterior Thalamus,lateral posterior nucleus of thalamus,HOMBA:10408,0.904161,bm25+fuzzy,lateral posterior nuclei of thalamus,Lateral Posterior Thalamus,lateral;posterior,1.0,high_confidence,posterior nucleus of thalamus,0.67263
Lateral Pulvinar,lateral division of pulvinar,HOMBA:10412,1.0,bm25+fuzzy,lateral division of pulvinar of thalamus,lateral pulvinar of thalamus,lateral,1.0,high_confidence,pulvinar of thalamus,0.7172
Lateral Reticular Nucleus,lateral reticular nucleus,HOMBA:12634,1.0,bm25+exact+fuzzy,Lateral Reticular Nucleus,Lateral Reticular Nucleus,lateral;reticular,1.0,high_confidence,lateral reticular nuclei of pons,0.9975
Lateral Ventral Amygdaloid Nucleus,ventral amygdaloid efferent path,HOMBA:12093,0.600659,bm25+fuzzy,ventral amygdaloid efferent path,Lateral Ventral Amygdaloid Nucleus,lateral;ventral,0.5,modifier_conflict,lateral subdivision of LaV,0.469477
Lateral ventricle,body of lateral ventricles,HOMBA:10598,0.976667,bm25+fuzzy,body of lateral ventricle,Lateral ventricle,lateral,1.0,high_confidence,atrium of lateral ventricles,0.946389
Laterodorsal thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.691518,hierarchy_parent,ventral midline nuclei of thalamus,Laterodorsal thalamic nucleus,,1.0,needs_review,laterodorsal tegmental nucleus,0.645432
Limitans Thalamus,thalamus,HOMBA:10390,0.665441,bm25+fuzzy,thalamus,Limitans Thalamus,,1.0,needs_review,regions of thalamus,0.549965
Linear raphe,linear nucleus of the midbrain,HOMBA:12230,0.475616,bm25+hierarchy_parent,linear nucleus of the midbrain,Linear raphe,,1.0,low_confidence,caudal linear nucleus of the raphe,0.473042
Locus-coeruleus Region,nucleus coeruleus (locus coeruleus),HOMBA:12499,0.8084,bm25+fuzzy,locus coeruleus,Locus-coeruleus Region,,1.0,needs_review,,
Mammillary Hypothalamus,hypothalamus,HOMBA:10467,0.703804,bm25+fuzzy+hierarchy_parent,hypothalamus,Mammillary Hypothalamus,,1.0,needs_review,regions of hypothalamus,0.589008
Mammillary nucleus,mammillary nuclear complex,HOMBA:10498,1.0,bm25+exact+fuzzy+hierarchy_parent,Mammillary nucleus,Mammillary nucleus,,1.0,high_confidence,mammillary (posterior) region of HTH,0.8342
Medial amygdaloid nucleus,medial nuclear complex of amygdala,HOMBA:10376,1.0,bm25+exact+fuzzy,Medial amygdaloid nucleus,Medial amygdaloid nucleus,medial,1.0,high_confidence,corticomedial nuclear group of amygdala,0.686071
Medial cerebellar peduncle,middle cerebellar peduncle (brachium pontis),HOMBA:12768,0.606877,bm25+fuzzy,middle cerebellar peduncle,Medial cerebellar peduncle,medial,0.0,needs_review,superior cerebellar peduncle (brachium conjunctivum),0.59738
Medial Dorsal Tegmentum,magnocellular (dorsal) division of BM,HOMBA:11522,0.593037,bm25+fuzzy,dorsal,Medial Dorsal Tegmentum,medial;dorsal,1.0,low_confidence,dorsal cell group of medulla tegmentum,0.558425
Medial eminence,medial eminence,HOMBA:12820,1.0,bm25+exact+fuzzy,Medial eminence,Medial eminence,medial,1.0,high_confidence,medial ganglionic eminence,0.801777
Medial Emminence,medial eminence,HOMBA:12820,0.819921,bm25+fuzzy,medial eminence,Medial Emminence,medial,1.0,needs_review,fastigial (medial) nucleus,0.71375
Medial Geniculate,medial geniculate nucleus,HOMBA:10434,0.976667,bm25+fuzzy,medial geniculate nucleus,Medial Geniculate,medial,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.84379
Medial geniculate nucleus,medial geniculate nucleus,HOMBA:10434,1.0,bm25+exact+fuzzy,Medial geniculate nucleus,Medial geniculate nucleus,medial,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.9975
Medial Lemniscus,medial lemniscus,HOMBA:12763,1.0,bm25+exact+fuzzy,Medial Lemniscus,Medial Lemniscus,medial,1.0,high_confidence,decussation of medial lemniscus,0.861263
Medial longitudinal fascicle,medial longitudinal fasciculus,HOMBA:12764,0.860459,bm25+fuzzy,medial longitudinal fasciculus,Medial longitudinal fascicle,medial,1.0,needs_review,medial longitudinal stria,0.775562
Medial Parabrachial Nucleus,medial parabrachial nucleus,HOMBA:12487,1.0,bm25+exact+fuzzy,Medial Parabrachial Nucleus,Medial Parabrachial Nucleus,medial,1.0,high_confidence,"medial parabrachial nucleus, medial division",1.0
Medial parietal cortex,superior medial parietal cortex,HOMBA:10215,0.9975,bm25+fuzzy,superior medial parietal cortex,Medial parietal cortex,medial,1.0,high_confidence,medial (caudal) entorhinal cortex,0.39522
Medial Pulvinar,medial division of pulvinar,HOMBA:10411,1.0,bm25+fuzzy,medial division of pulvinar of thalamus,medial pulvinar of thalamus,medial,1.0,high_confidence,pulvinar of thalamus,0.7172
Medial Raphe,fastigial (medial) nucleus,HOMBA:12402,0.8075,bm25+fuzzy,medial,Medial Raphe,medial,1.0,needs_review,medial (magnocellular) division of MD,0.8075
Mediodorsal thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.730692,hierarchy_parent,ventral midline nuclei of thalamus,Mediodorsal thalamic nucleus,,1.0,needs_review,submedius thalamic nucleus,0.650692
Mediodorsal Thalamus,mediodorsal nucleus of thalamus,HOMBA:10398,1.0,bm25+exact+fuzzy,Mediodorsal Thalamus,Mediodorsal Thalamus,,1.0,high_confidence,lateroposterior-pulvinar complex,0.28945
Mediolateral Fascicle,mediolateral sulcus,HOMBA:AA30790,0.499647,bm25+fuzzy,mediolateral sulcus,Mediolateral Fascicle,,1.0,low_confidence,dentate (lateral) nucleus,0.37625
Medullar Reticular Nucleus,"medullary reticular nucleus, ventral division (medial reticular nucleus)",HOMBA:12640,0.816244,bm25+fuzzy,medial reticular nucleus,Medullar Reticular Nucleus,reticular,1.0,needs_review,parvicellular reticular nucleus,0.784446
Mesencephalic Reticular Formation,isthmic reticular formation,HOMBA:15547,0.776801,bm25+fuzzy,isthmic reticular formation,Mesencephalic Reticular Formation,reticular,1.0,needs_review,medullary reticular formation in  medulla oblongata,0.76362
Mesencephalic Trigeminal Nerve,mesencephalic trigeminal nucleus,HOMBA:12208,0.612807,bm25+fuzzy,mesencephalic trigeminal nuclei,Mesencephalic Trigeminal Nerve,,1.0,needs_review,mesencephalic trigeminal tract,0.608333
Midbrain reticular formation,midbrain reticular formation,HOMBA:12239,1.0,bm25+exact+fuzzy,Midbrain reticular formation,Midbrain reticular formation,reticular,1.0,high_confidence,isthmic reticular formation,0.438404
Middle frontal gyrus,middle frontal gyrus,HOMBA:12116,1.0,bm25+exact+fuzzy,Middle frontal gyrus,Middle frontal gyrus,,1.0,high_confidence,frontal lobe,0.97
Mircrocellular Tegmentum,paracollicular tegmentum,HOMBA:12282,0.555232,bm25+fuzzy,paracollicular tegmentum,Mircrocellular Tegmentum,,1.0,low_confidence,midbrain tegmentum,0.505094
Motor Trigeminal Nucleus,"motor nucleus of trigeminal nerve (motor trigeminal nucleus, Mo5)",HOMBA:12429,1.0,bm25+exact+fuzzy+hierarchy_parent,Motor Trigeminal Nucleus,Motor Trigeminal Nucleus,,1.0,high_confidence,afferent nuclei of cranial nerves in pons,0.816733
Obex,obex,HOMBA:12812,1.0,bm25+exact+fuzzy,Obex,Obex,,1.0,high_confidence,,
Occulomotor Nerve,root of occulomotor nerve,HOMBA:12376,0.856667,bm25+fuzzy,root of occulomotor nerve,Occulomotor Nerve,,1.0,needs_review,root of facial nerve,0.283364
